id,time,latitude,longitude,depth,mag,magType,place
8891,1997-03-05T11:46:17.260Z,27.137,-111.139,10.0,3.9,mb,"71 km WSW of Bahía de Lobos, Mexico"
8892,1997-02-24T18:13:25.490Z,37.5698333,-118.8536667,7.35,4.1,mw,"12 km W of Aspen Springs, California"
8893,1997-02-24T16:26:54.770Z,37.5706667,-118.8541667,7.647,3.56,md,"12 km W of Aspen Springs, California"
8894,1997-02-23T03:43:33.280Z,33.729,-116.046,6.078,3.87,ml,"13km ENE of Coachella, California"
8895,1997-02-21T13:23:25.010Z,34.4035,-119.7188333,-0.949,3.51,ml,"3km SW of Santa Barbara, California"
8896,1997-02-20T11:03:51.690Z,43.536,-127.076,10.0,3.7,mb,"221 km W of Bandon, Oregon"
8897,1997-02-18T09:55:09.980Z,44.528,-114.801,5.0,3.8,ml,"36 km NNE of Stanley, Idaho"
8898,1997-02-15T11:34:08.770Z,41.1248333,-125.631,6.182,3.9,mw,"125 km W of Trinidad, California"
8899,1997-02-15T08:13:47.980Z,36.0785,-117.6381667,0.595,3.75,ml,"28km E of Coso Junction, California"
8900,1997-02-15T04:22:10.180Z,36.072,-117.634,1.25,3.88,ml,"28km E of Coso Junction, California"
8901,1997-02-12T03:05:00.720Z,32.5931667,-115.9228333,14.047,3.58,ml,"17km SSE of Ocotillo, California"
8902,1997-02-10T23:26:28.880Z,37.565,-118.8605,7.515,4.2,mw,"13 km W of Aspen Springs, California"
8903,1997-02-10T20:28:20.730Z,24.708,-108.944,10.0,3.7,mb,"87 km SSW of El Progreso, Mexico"
8904,1997-02-10T20:17:25.360Z,24.719,-109.152,10.0,5.0,mb,"95 km SSW of El Huitusi, Mexico"
8905,1997-02-10T04:26:58.060Z,47.5533333,-122.2995,6.742,3.5,md,"5 km NE of White Center, Washington"
8906,1997-02-07T06:59:49.340Z,33.5028333,-116.5738333,0.775,3.91,ml,"11km ESE of Anza, California"
8907,1997-02-05T00:25:41.060Z,38.3641667,-122.651,6.508,3.7,mw,"5 km ENE of Rohnert Park, California"
8908,1997-02-04T23:45:45.270Z,38.3625,-122.6486667,5.928,3.5,mw,"5 km ENE of Rohnert Park, California"
8909,1997-02-04T14:14:13.520Z,41.904,-126.353,22.4,3.6,mb,"167 km WSW of Pistol River, Oregon"
8910,1997-02-02T20:14:40.900Z,47.818,-114.22,5.0,3.6,md,"1 km NNE of Lindisfarne, Montana"
8911,1997-02-02T02:20:20.210Z,36.198,-120.2808333,9.534,3.9,mw,"9 km NE of Coalinga, California"
8912,1997-02-02T00:19:15.530Z,32.6188333,-115.915,12.687,3.66,ml,"15km SSE of Ocotillo, California"
8913,1997-01-26T09:59:33.200Z,45.293,-112.543,7.4,3.6,ml,"11 km NE of Dillon, Montana"
8914,1997-01-26T06:23:19.440Z,40.2813333,-124.3965,21.566,5.2,mw,"33 km SW of Scotia, California"
8916,1997-01-22T11:48:01.820Z,41.117,-126.11,14.1,3.9,mb,"165 km WNW of Indianola, California"
8917,1997-01-22T08:00:43.400Z,40.3321667,-124.6343333,22.657,4.6,mw,"41 km SW of Ferndale, California"
8918,1997-01-22T07:17:16.810Z,40.2736667,-124.3791667,23.007,5.6,mw,"33 km SW of Scotia, California"
8919,1997-01-13T16:32:49.090Z,43.705,-127.926,10.0,3.8,mb,"292 km WNW of Bandon, Oregon"
8920,1997-01-13T16:09:34.830Z,33.267,-116.01,3.569,3.87,ml,"6km SW of Salton City, California"
8921,1997-01-13T14:54:38.950Z,40.2875,-124.3906667,20.936,4.2,mw,"32 km SW of Scotia, California"
8922,1997-01-13T11:29:37.650Z,33.447,-116.901,12.531,3.76,ml,"3km W of Aguanga, California"
8923,1997-01-12T06:01:08.000Z,49.6,-120.5,5.0,3.5,ml,"15 km N of Princeton, Canada"
8924,1997-01-10T05:05:03.350Z,40.8625,-123.8055,25.501,3.55,md,"15 km E of Blue Lake, California"
8925,1997-01-09T13:28:37.030Z,30.596,-115.576,5.0,3.7,ml,"34 km ENE of Lázaro Cárdenas, Mexico"
8926,1997-01-06T22:15:40.440Z,40.777,-125.3178333,4.652,4.2,mw,"91 km WNW of Ferndale, California"
8927,1997-01-05T01:11:05.300Z,44.84,-111.545,5.9,3.7,ml,"29 km WNW of Hebgen Lake Estates, Montana"
8928,1997-01-04T14:58:35.020Z,36.0718333,-117.6513333,-1.503,3.97,ml,"27km E of Coso Junction, CA"
8929,1997-01-02T22:36:09.270Z,39.0165,-123.0623333,2.806,4.0,mw,"6 km NE of Hopland, California"
8930,1997-01-01T22:27:01.130Z,46.7768333,-120.4545,18.431,3.7,md,"14 km NNE of Selah, Washington"
8931,1996-12-28T22:41:20.230Z,33.76,-116.89,12.34,3.95,ml,"1km NNE of Valle Vista, California"
8932,1996-12-22T13:29:49.550Z,42.412,-126.747,10.0,3.8,mb,off the coast of Oregon
8933,1996-12-20T01:25:35.000Z,40.305,-127.343,21.0,4.1,ml,"262 km W of Ferndale, California"
8934,1996-12-18T11:03:33.120Z,40.2501667,-125.2071667,4.333,3.91,md,"87 km WSW of Ferndale, California"
8935,1996-12-18T11:03:11.560Z,40.425,-127.176,10.0,4.2,mb,"247 km W of Ferndale, California"
8936,1996-12-17T04:03:22.570Z,36.0823333,-117.6575,-1.503,3.97,ml,"26km E of Coso Junction, California"
8937,1996-12-16T10:30:22.790Z,36.075,-117.656,0.535,3.55,ml,"26km E of Coso Junction, California"
8938,1996-12-13T23:15:25.050Z,38.6696667,-119.5413333,1.196,3.6,mw,"2 km S of Topaz Lake, Nevada"
8939,1996-12-13T16:53:17.280Z,38.6628333,-119.5415,-1.814,4.3,mw,"3 km S of Topaz Lake, Nevada"
8940,1996-12-13T03:00:05.370Z,36.084,-117.658,-0.243,3.88,ml,"26km E of Coso Junction, California"
8941,1996-12-12T18:35:49.830Z,38.662,-119.5626667,-1.619,4.6,mw,"4 km SSW of Topaz Lake, Nevada"
8942,1996-12-04T21:21:15.190Z,38.7915,-122.7573333,2.041,4.34,mw,"4 km SW of Cobb, California"
8943,1996-12-03T04:29:39.140Z,39.961,-119.652,5.0,3.6,ml,"4 km WNW of Sutcliffe, Nevada"
8944,1996-12-02T23:35:51.060Z,40.029,-119.634,5.0,3.7,ml,"9 km NNW of Sutcliffe, Nevada"
8945,1996-12-02T23:33:11.990Z,40.038,-119.581,5.0,4.4,ml,"9 km N of Sutcliffe, Nevada"
8946,1996-11-29T05:41:33.630Z,35.9286667,-89.938,19.27,3.8,md,"1 km W of Blytheville, Arkansas"
8947,1996-11-29T02:48:24.730Z,40.7533333,-123.2575,29.013,3.71,md,"17 km W of Junction City, California"
8948,1996-11-28T22:05:56.900Z,36.09,-117.652,0.36,3.77,ml,"27km E of Coso Junction, California"
8949,1996-11-28T08:49:21.460Z,36.079,-117.64,-0.21,3.55,ml,"28km E of Coso Junction, California"
8950,1996-11-27T22:29:06.900Z,36.074,-117.635,0.12,3.82,ml,"28km E of Coso Junction, California"
8951,1996-11-27T21:33:12.190Z,36.088,-117.653,0.78,3.62,ml,"27km E of Coso Junction, California"
8952,1996-11-27T20:17:24.110Z,36.075,-117.65,-0.02,5.3,mw,"27km E of Coso Junction, California"
8953,1996-11-27T01:42:43.820Z,33.953,-116.314,5.38,4.46,ml,"16km NNE of Thousand Palms, California"
8954,1996-11-25T00:45:57.360Z,44.517,-114.828,5.0,3.5,ml,"34 km NNE of Stanley, Idaho"
8955,1996-11-24T18:22:29.210Z,43.387,-126.788,10.0,3.6,mb,"195 km W of Bandon, Oregon"
8956,1996-11-21T01:25:12.730Z,49.674,-128.143,10.0,4.4,mb,"126 km SW of Port McNeill, Canada"
8958,1996-11-18T06:56:52.600Z,38.7915,-122.746,1.854,3.89,mw,"3 km SSW of Cobb, California"
8961,1996-11-14T20:27:52.280Z,32.345,-115.218,5.997,3.7,ml,"3km WSW of Delta, B.C., MX"
8962,1996-11-13T12:37:00.410Z,33.468,-116.453,0.133,3.74,ml,"23km ESE of Anza, California"
8963,1996-11-13T00:54:52.040Z,40.4463333,-127.2393333,14.862,3.52,md,"252 km W of Ferndale, California"
8965,1996-11-07T08:50:03.760Z,43.728,-111.079,5.0,3.8,ml,"2 km ENE of Driggs, Idaho"
8967,1996-11-04T22:54:15.910Z,43.523,-127.356,10.0,5.5,mwc,"243 km W of Bandon, Oregon"
8968,1996-10-25T05:48:25.810Z,34.479,-119.363,13.454,3.54,ml,"12km WNW of Ojai, California"
8969,1996-10-23T23:18:19.710Z,34.479,-119.367,14.214,3.64,ml,"12km WNW of Ojai, California"
8970,1996-10-23T22:09:29.380Z,34.481,-119.353,13.484,4.07,ml,"11km WNW of Ojai, California"
8971,1996-10-22T04:15:02.360Z,35.876,-114.644,5.0,3.7,ml,"20 km SE of Boulder City, Nevada"
8972,1996-10-21T13:51:39.510Z,42.549,-109.27,5.0,3.7,ml,"42 km ESE of Boulder, Wyoming"
8973,1996-10-20T00:17:33.390Z,34.604,-116.278,4.779,4.16,ml,"17km SW of Ludlow, California"
8974,1996-10-19T21:19:30.480Z,37.548,-116.263,5.0,3.5,ml,"47 km WSW of Rachel, Nevada"
8975,1996-10-19T13:27:57.970Z,43.09,-106.056,5.0,4.2,ml,"21 km E of Antelope Hills, Wyoming"
8976,1996-10-19T12:17:15.160Z,38.82,-122.8128333,1.04,3.62,md,"7 km W of Cobb, California"
8977,1996-10-17T19:44:24.330Z,37.505,-116.283,5.0,3.6,ml,"50 km WSW of Rachel, Nevada"
8978,1996-10-17T15:47:38.130Z,37.516,-116.531,5.0,3.7,ml,"65 km ESE of Goldfield, Nevada"
8979,1996-10-17T08:00:32.780Z,31.736,-115.71,5.925,4.17,ml,"75km SW of Alberto Oviedo Mota, B.C., MX"
8980,1996-10-14T23:51:39.750Z,49.011,-128.009,10.0,3.8,ml,"154 km W of Tofino, Canada"
8981,1996-10-14T23:42:31.750Z,48.998,-127.963,10.0,4.3,ml,"151 km W of Tofino, Canada"
8982,1996-10-14T23:03:36.000Z,49.058,-127.849,33.0,4.2,mb,"142 km W of Tofino, Canada"
8983,1996-10-13T11:33:24.580Z,49.076,-127.853,10.0,3.9,mb,"142 km W of Tofino, Canada"
8984,1996-10-12T04:25:47.020Z,38.745,-122.718,2.108,3.57,mw,"8 km S of Cobb, California"
8985,1996-10-08T14:01:47.440Z,37.942,-118.147,2.8,4.2,ml,"31 km NNW of Dyer, Nevada"
8986,1996-10-08T05:03:42.400Z,49.083,-127.786,10.0,4.4,mb,"137 km W of Tofino, Canada"
8987,1996-10-08T04:13:28.500Z,30.485,-113.585,10.0,3.8,mb,"90 km WSW of Plutarco Elías Calles (La Y Griega), Mexico"
8988,1996-10-07T18:36:06.710Z,49.055,-127.951,10.0,4.5,mb,"149 km W of Tofino, Canada"
8989,1996-10-07T10:18:56.700Z,49.142,-127.85,10.0,3.8,mb,"141 km W of Tofino, Canada"
8990,1996-10-07T07:37:23.400Z,49.056,-127.973,10.0,3.7,mb,"151 km W of Tofino, Canada"
8991,1996-10-07T02:04:17.400Z,49.058,-127.804,10.0,3.9,mb,"138 km W of Tofino, Canada"
8992,1996-10-06T22:23:00.500Z,49.111,-127.798,10.0,4.0,mb,"138 km W of Tofino, Canada"
8993,1996-10-06T20:43:19.640Z,49.073,-127.822,10.0,4.2,mb,"140 km W of Tofino, Canada"
8994,1996-10-06T20:29:09.430Z,49.079,-127.965,10.0,4.2,mb,"150 km W of Tofino, Canada"
8995,1996-10-06T20:13:09.180Z,49.047,-127.88,10.0,6.2,mwc,"144 km W of Tofino, Canada"
8996,1996-10-01T20:20:44.070Z,25.915,-110.892,10.0,4.2,mb,"47 km ESE of Loreto, Mexico"
8997,1996-10-01T19:09:03.370Z,26.475,-110.862,10.0,5.5,mwc,"70 km NE of Loreto, Mexico"
8998,1996-09-29T23:07:00.340Z,48.0528333,-122.7178333,55.841,3.5,md,"2 km W of Marrowstone, Washington"
8999,1996-09-27T13:44:46.400Z,40.332,-126.953,25.0,4.0,ml,"229 km W of Ferndale, California"
9003,1996-09-24T12:45:47.080Z,47.7215,-122.9683333,47.372,3.5,md,"7 km NW of Brinnon, Washington"
9004,1996-09-24T04:42:41.050Z,40.796,-123.7098333,31.69,3.5,md,"17 km SSW of Willow Creek, California"
9010,1996-09-12T21:18:18.320Z,33.906,-117.145,13.385,3.84,ml,"8km ESE of Moreno Valley, California"
9011,1996-09-11T00:25:32.080Z,35.798,-117.632,4.693,3.65,ml,"20km NNE of Ridgecrest, California"
9014,1996-09-07T23:19:17.330Z,36.6356667,-121.2511667,7.32,3.7,mw,"18 km SSE of Tres Pinos, California"
9015,1996-09-06T21:15:14.890Z,40.479,-126.185,4.2,3.9,ml,"163 km W of Ferndale, California"
9016,1996-09-06T20:42:29.550Z,40.395,-126.408,10.0,5.5,mwc,"182 km W of Ferndale, California"
9017,1996-09-05T08:16:55.440Z,36.729,-116.266,10.0,3.7,ml,"48 km ESE of Beatty, NV"
9018,1996-09-04T11:30:55.120Z,42.188,-125.664,10.0,3.7,mb,"105 km W of Pistol River, Oregon"
9019,1996-09-04T10:47:15.390Z,41.739,-126.995,10.0,3.9,mb,"223 km WSW of Pistol River, Oregon"
9020,1996-09-04T10:24:49.850Z,41.777,-126.834,10.0,4.7,mb,"209 km WSW of Pistol River, Oregon"
9021,1996-09-04T10:23:25.070Z,41.778,-126.967,10.0,3.7,mb,"220 km WSW of Pistol River, Oregon"
9022,1996-09-04T10:18:26.090Z,41.915,-126.777,10.0,5.4,mwc,"201 km WSW of Pistol River, Oregon"
9023,1996-09-04T09:18:18.350Z,41.791,-126.869,10.0,3.6,mb,"211 km WSW of Pistol River, Oregon"
9024,1996-09-04T09:00:30.680Z,36.117,-117.854,5.06,3.5,ml,"12km NE of Coso Junction, California"
9025,1996-09-03T17:01:54.210Z,26.192,-110.524,10.0,5.2,mwc,"84 km ENE of Loreto, Mexico"
9026,1996-08-30T06:24:47.610Z,32.377,-115.379,5.997,4.05,ml,"18km W of Delta, B.C., MX"
9027,1996-08-30T02:12:28.690Z,40.5198333,-124.7713333,14.684,4.0,mw,"43 km W of Ferndale, California"
9028,1996-08-26T07:11:19.040Z,43.997,-128.058,10.0,4.5,mb,off the coast of Oregon
9029,1996-08-25T08:12:07.590Z,39.8626667,-124.8941667,3.88,3.53,md,"72 km WSW of Shelter Cove, California"
9030,1996-08-23T12:02:33.100Z,40.577,-126.1,5.2,3.8,ml,"155 km W of Ferndale, California"
9031,1996-08-21T07:54:14.090Z,44.184,-71.352,10.0,3.8,mblg,"12 km N of Livermore, New Hampshire"
9032,1996-08-19T10:34:22.770Z,40.319,-127.216,10.0,3.8,mw,"252 km W of Ferndale, California"
9033,1996-08-16T10:41:19.650Z,39.358,-116.649,5.0,3.7,ml,"39 km ESE of Austin, Nevada"
9034,1996-08-16T04:56:46.000Z,49.21,-82.92,18.0,3.5,mb,"42 km WSW of Kapuskasing, Canada"
9036,1996-08-14T03:05:27.490Z,34.599,-116.28,4.779,4.3,ml,"18km SW of Ludlow, California"
9037,1996-08-11T08:34:20.600Z,41.7533333,-125.65,2.109,4.08,md,"118 km WSW of Brookings, Oregon"
9038,1996-08-10T09:34:26.080Z,43.722,-127.805,10.0,3.5,mb,"283 km WNW of Bandon, Oregon"
9039,1996-08-08T09:19:04.580Z,40.352,-124.751,7.133,4.7,mw,"48 km WSW of Ferndale, California"
9040,1996-08-06T06:29:32.420Z,38.794,-118.706,5.0,3.5,ml,"16 km NNE of Walker Lake, Nevada"
9041,1996-08-03T06:15:16.470Z,44.517,-114.144,5.0,4.0,mb,"7 km E of Challis, Idaho"
9042,1996-08-02T11:46:19.130Z,44.9993333,-122.6671667,28.715,3.53,ml,"4 km S of Scotts Mills, Oregon"
9043,1996-08-01T05:44:22.750Z,37.398,-104.247,5.0,3.8,mblg,"17 km NE of Hoehne, Colorado"
9044,1996-07-30T16:05:25.310Z,28.477,-113.134,10.0,4.0,mb,"60 km E of San Luis, Mexico"
9045,1996-07-26T12:52:37.660Z,36.725,-116.269,5.0,3.5,ml,"48 km ESE of Beatty, Nevada"
9046,1996-07-24T21:43:09.210Z,41.97,-126.104,10.0,3.8,mb,"145 km WSW of Pistol River, Oregon"
9047,1996-07-24T21:41:42.130Z,41.89,-126.044,10.0,4.1,mb,"143 km WSW of Pistol River, Oregon"
9048,1996-07-24T20:15:44.790Z,41.784,-125.911,10.0,5.9,mwb,"136 km WSW of Pistol River, Oregon"
9049,1996-07-24T18:11:14.620Z,28.457,-113.202,10.0,4.2,mb,"53 km E of San Luis, Mexico"
9052,1996-07-17T22:36:15.470Z,43.468,-126.45,10.0,3.6,mb,"170 km WNW of Bandon, Oregon"
9053,1996-07-17T17:22:48.800Z,25.464,-109.672,10.0,4.8,ms,"48 km SW of Campo Pesquero el Colorado, Mexico"
9054,1996-07-17T15:18:37.610Z,25.575,-109.526,10.0,4.1,mb,"29 km SW of Campo Pesquero el Colorado, Mexico"
9055,1996-07-16T21:31:48.060Z,40.454,-127.396,10.0,4.8,mw,"265 km W of Ferndale, California"
9057,1996-07-07T06:27:06.090Z,31.544,-115.676,5.925,4.35,ml,"86km ESE of Maneadero, B.C., MX"
9058,1996-07-03T07:42:35.560Z,35.7493333,-121.259,5.36,3.79,md,"13 km NNW of San Simeon, California"
9059,1996-07-02T21:55:02.330Z,35.748,-121.257,5.61,3.66,md,"13 km NNW of San Simeon, California"
9061,1996-06-27T05:49:02.150Z,38.64,-119.489,4.1,4.3,mw,"3 km NE of Topaz, California"
9062,1996-06-22T19:45:28.990Z,43.516,-110.14,5.0,3.7,ml,"40 km ESE of Kelly, Wyoming"
9063,1996-06-20T02:26:56.250Z,40.9931667,-124.9393333,1.628,4.4,mw,"66 km WNW of Samoa, California"
9065,1996-06-02T21:17:07.750Z,47.349,-113.052,5.0,3.9,mb,"37 km N of Ovando, Montana"
9066,1996-06-02T07:00:03.080Z,39.063,-115.332,5.0,3.5,mb,"28 km NW of Preston, Nevada"
9067,1996-06-01T15:49:09.900Z,47.23,-113.171,10.0,3.8,ml,"23 km N of Ovando, Montana"
9068,1996-05-30T10:00:37.800Z,47.44,-115.82,1.0,3.6,ml,"3 km SSW of Mullan, Idaho"
9069,1996-05-25T21:11:32.130Z,40.377,-125.1543333,23.207,3.75,md,"78 km WSW of Ferndale, California"
9070,1996-05-25T12:51:16.400Z,48.761,-128.427,10.0,3.6,mb,"189 km WSW of Tofino, Canada"
9071,1996-05-21T20:50:20.170Z,37.3593333,-121.7223333,7.518,4.7,mw,"8 km ESE of East Foothills, California"
9072,1996-05-18T19:13:58.450Z,43.502,-127.23,10.0,3.8,mb,"232 km W of Bandon, Oregon"
9073,1996-05-16T15:41:01.910Z,42.587,-111.202,5.0,3.9,mb,"18 km NE of Georgetown, Idaho"
9074,1996-05-16T13:30:21.270Z,40.666,-117.327,10.0,3.6,mw,"22 km SW of Valmy, Nevada"
9076,1996-05-12T21:37:54.260Z,49.148,-128.287,10.0,3.7,mb,"170 km SW of Vernon, Canada"
9078,1996-05-08T07:49:51.860Z,41.465,-119.184,10.0,3.8,ml,"74 km SW of Denio, Nevada"
9079,1996-05-08T04:09:46.680Z,28.219,-113.175,10.0,3.5,mb,"61 km ESE of San Luis, Mexico"
9080,1996-05-03T04:56:44.800Z,47.791,-121.831,5.0,3.5,md,"8 km S of Sultan, Washington"
9081,1996-05-03T04:04:22.670Z,47.7608333,-121.876,3.825,5.4,md,"8 km NNE of Lake Marcel-Stillwater, Washington"
9082,1996-05-02T20:49:17.660Z,44.604,-114.276,5.0,3.7,ml,"11 km NNW of Challis, Idaho"
9083,1996-05-02T00:33:38.400Z,40.3871667,-125.1756667,0.517,4.2,mw,"80 km WSW of Ferndale, California"
9084,1996-05-01T19:49:56.430Z,34.354,-118.703,13.796,4.09,ml,"10km NNE of Simi Valley, California"
9085,1996-05-01T18:39:39.030Z,36.9046667,-121.632,5.401,3.5,mw,"2 km NNE of Aromas, California"
9086,1996-05-01T18:35:32.980Z,36.903,-121.631,5.611,3.7,mw,"1 km NNE of Aromas, California"
9087,1996-04-28T01:20:49.420Z,40.336,-127.613,5.2,3.9,mb,"285 km W of Ferndale, California"
9088,1996-04-24T00:37:45.960Z,44.744,-114.157,5.0,3.6,ml,"27 km NNE of Challis, Idaho"
9089,1996-04-23T15:16:12.690Z,49.163,-127.794,10.0,3.7,mb,"137 km W of Tofino, Canada"
9091,1996-04-19T00:52:41.440Z,36.8853333,-121.6133333,5.345,4.9,mw,"2 km E of Aromas, California"
9092,1996-04-18T23:21:52.000Z,36.8756667,-121.6053333,4.855,3.7,mw,"3 km ESE of Aromas, California"
9093,1996-04-15T22:50:09.090Z,40.374,-125.026,1.724,4.0,mw,"68 km WSW of Ferndale, California"
9094,1996-04-15T12:29:20.560Z,43.662,-127.503,10.0,5.4,mwc,"257 km WNW of Bandon, Oregon"
9095,1996-04-09T02:48:08.190Z,43.069,-104.102,5.0,3.7,mblg,"34 km SW of Edgemont, South Dakota"
9096,1996-04-08T23:46:41.350Z,34.377,-116.46,-0.124,3.9,ml,"29km N of Yucca Valley, California"
9097,1996-04-05T19:31:11.520Z,40.4131667,-125.3913333,4.782,3.87,md,"97 km W of Ferndale, California"
9098,1996-04-05T10:43:37.140Z,40.7506667,-124.26,21.132,3.57,md,"4 km NW of Fields Landing, California"
9099,1996-04-02T01:50:07.620Z,37.6253333,-118.8606667,5.587,4.25,md,"10 km ESE of Mammoth Lakes, California"
9100,1996-04-01T04:13:36.500Z,37.6188333,-118.8565,7.397,3.96,md,"10 km ESE of Mammoth Lakes, California"
9101,1996-03-31T19:27:38.400Z,37.6308333,-118.8738333,5.362,3.8,md,"8 km ESE of Mammoth Lakes, California"
9102,1996-03-31T09:13:55.920Z,37.5888333,-118.9131667,0.097,3.67,md,"8 km SE of Mammoth Lakes, California"
9103,1996-03-31T08:20:25.930Z,37.6233333,-118.8605,4.627,3.51,md,"10 km ESE of Mammoth Lakes, California"
9104,1996-03-31T02:36:34.230Z,37.6295,-118.8715,7.012,3.66,ma,"9 km ESE of Mammoth Lakes, California"
9105,1996-03-30T23:15:18.500Z,37.628,-118.8663333,5.322,4.2,mw,"9 km ESE of Mammoth Lakes, California"
9106,1996-03-30T15:22:23.780Z,37.626,-118.8585,5.877,4.2,mw,"10 km ESE of Mammoth Lakes, California"
9107,1996-03-30T13:58:53.370Z,37.629,-118.8655,6.188,3.64,md,"9 km ESE of Mammoth Lakes, California"
9108,1996-03-30T06:14:23.400Z,37.6315,-118.8608333,6.388,3.55,md,"9 km E of Mammoth Lakes, California"
9109,1996-03-30T05:57:29.720Z,37.6278333,-118.86,6.158,3.58,md,"10 km ESE of Mammoth Lakes, California"
9110,1996-03-29T20:53:15.200Z,37.6236667,-118.8565,6.478,3.63,md,"10 km ESE of Mammoth Lakes, California"
9111,1996-03-29T18:14:49.390Z,37.6266667,-118.8553333,7.068,3.9,mw,"10 km ESE of Mammoth Lakes, California"
9112,1996-03-29T09:10:56.000Z,49.031,-128.069,10.0,3.9,mb,"158 km W of Tofino, Canada"
9113,1996-03-25T14:15:50.550Z,32.131,-88.671,5.0,3.5,mblg,"11 km NNE of Quitman, Mississippi"
9114,1996-03-25T06:43:46.860Z,35.61,-102.601,5.0,3.5,mblg,"25 km WSW of Channing, Texas"
9115,1996-03-20T08:30:00.000Z,36.691,-121.3195,4.315,3.5,mw,"10 km S of Tres Pinos, California"
9116,1996-03-20T07:37:59.760Z,34.362,-118.615,12.368,4.11,ml,"11km SSW of Valencia, California"
9117,1996-03-20T05:03:09.300Z,31.901,-115.807,4.726,4.41,ml,"70km WSW of Alberto Oviedo Mota, B.C., MX"
9118,1996-03-19T15:31:36.440Z,25.006,-109.329,10.0,5.8,mwc,"71 km SSW of Topolobampo, Mexico"
9119,1996-03-18T08:01:58.330Z,49.897,-126.876,10.0,4.8,mb,"39 km WSW of Vernon, Canada"
9120,1996-03-14T10:42:26.000Z,45.99,-74.43,18.0,4.5,mblg,"7 km WNW of Saint-Adolphe-d'Howard, Canada"
9121,1996-03-10T12:16:24.000Z,44.773,-112.712,8.4,4.0,ml,"17 km NNW of Lima, Montana"
9122,1996-03-09T01:19:06.980Z,38.7093333,-119.6506667,0.734,3.9,mw,"9 km W of Topaz Lake, Nevada"
9123,1996-03-07T16:46:33.740Z,44.805,-114.798,5.0,3.5,ml,"55 km NW of Challis, Idaho"
9124,1996-03-05T10:21:07.690Z,31.8451667,-116.5323333,5.282,4.09,ml,"9km ESE of Ensenada, B.C., MX"
9126,1996-03-01T11:49:14.670Z,29.499,-113.627,10.0,4.1,mb,"101 km WSW of La Libertad, Mexico"
9127,1996-03-01T09:56:29.460Z,29.502,-113.666,10.0,3.7,mb,"104 km WSW of La Libertad, Mexico"
9128,1996-02-29T12:43:19.200Z,39.921,-117.905,5.0,3.5,ml,"56 km ESE of Lovelock, Nevada"
9129,1996-02-26T03:27:10.500Z,44.785,-112.685,7.5,3.6,ml,"18 km NNW of Lima, Montana"
9130,1996-02-22T22:35:00.740Z,40.6483333,-124.69,15.016,3.7,mw,"36 km WNW of Ferndale, California"
9131,1996-02-22T20:06:16.400Z,49.897,-123.902,2.0,4.1,mb,"31 km NNE of South Pender Harbour, Canada"
9132,1996-02-21T15:54:31.960Z,34.39,-116.458,1.486,3.81,ml,"31km N of Yucca Valley, California"
9133,1996-02-20T14:40:41.870Z,27.552,-111.678,10.0,4.3,mb,"62 km ENE of Santa Rosalía, Mexico"
9134,1996-02-20T01:21:08.500Z,43.434,-126.783,10.0,4.3,mb,"195 km W of Bandon, Oregon"
9135,1996-02-20T00:52:07.680Z,43.415,-126.746,10.0,4.9,mb,"192 km W of Bandon, Oregon"
9136,1996-02-19T05:02:07.060Z,37.5171667,-118.873,4.19,3.61,md,"14 km WSW of Aspen Springs, California"
9137,1996-02-17T18:29:36.770Z,44.77,-112.705,8.6,3.8,ml,"17 km NNW of Lima, Montana"
9138,1996-02-17T01:03:48.300Z,37.6248333,-118.8758333,6.382,3.8,mw,"8 km ESE of Mammoth Lakes, California"
9139,1996-02-15T20:16:11.880Z,37.628,-118.8786667,6.262,3.6,mw,"8 km ESE of Mammoth Lakes, California"
9140,1996-02-09T12:14:12.660Z,34.372,-116.463,-0.514,3.58,ml,"29km N of Yucca Valley, California"
9141,1996-02-08T01:50:29.810Z,43.418,-126.876,10.0,4.2,mb,"203 km W of Bandon, Oregon"
9142,1996-02-06T16:08:36.750Z,43.981,-103.729,5.0,3.7,mblg,"13 km WNW of Hill City, South Dakota"
9143,1996-02-06T15:10:28.270Z,42.513,-97.542,5.0,3.6,mblg,"1 km N of Wausa, Nebraska"
9144,1996-02-06T05:39:59.550Z,43.1,-126.421,10.0,4.2,mb,"161 km W of Langlois, Oregon"
9145,1996-02-05T00:38:25.080Z,40.404,-125.7576667,4.682,4.1,mw,"128 km W of Ferndale, California"
9146,1996-02-04T06:28:47.630Z,35.03,-116.962,2.631,3.61,ml,"16km NNE of Barstow, California"
9147,1996-02-02T00:40:31.110Z,39.9441667,-120.8535,-1.132,3.6,mw,"4 km ENE of East Quincy, CA"
9148,1996-01-30T18:34:10.890Z,34.336,-118.478,10.127,3.9,ml,"7km NNW of Pacoima, California"
9149,1996-01-29T15:56:08.630Z,43.564,-110.464,5.0,3.7,ml,"14 km ESE of Kelly, Wyoming"
9150,1996-01-29T02:07:26.990Z,40.2768333,-124.428,20.016,3.79,md,"35 km SW of Scotia, California"
9151,1996-01-26T13:06:02.860Z,35.789,-117.664,3.913,4.18,ml,"19km N of Ridgecrest, California"
9152,1996-01-25T05:35:12.660Z,34.163,-116.446,1.067,3.57,ml,"6km NNW of Yucca Valley, California"
9153,1996-01-17T17:48:13.760Z,40.563,-127.577,10.0,4.2,ml,"280 km W of Ferndale, California"
